#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto total - 2014
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13102,Otros complementos,G/423A/13102,,,,,46580.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13109,Sustituciones. Retribuciones complementarias,G/423A/13109,,,,,11790.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),132,Retribuc básicas pers. labor event circ producción,13200,Retribuciones básicas,G/423A/13200,,,,,141200.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),132,Retribuc básicas pers. labor event circ producción,13208,Antigüedad,G/423A/13208,,,,,24600.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),132,Retribuc básicas pers. labor event circ producción,13210,Retribuciones complementarias,G/423A/13210,,,,,9510.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PROGRAMACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/423A/16000,,,,,673260.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,421B,FORMACIÓN P. PROFESORADO E INNOVACIÓN EDUCATIVA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/421B/22606,,,,,50000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,421B,FORMACIÓN P. PROFESORADO E INNOVACIÓN EDUCATIVA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",229,Gastos funcionamiento de centros docentes públicos,22900,Gastos de funcionamiento centros docentes públicos,G/421B/22900,,,,,100000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,421B,FORMACIÓN P. PROFESORADO E INNOVACIÓN EDUCATIVA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/421B/23000,,,,,5000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,203,"Maquinaria, instalaciones y utillaje",20300,"Maquinaria, instalaciones y utillaje",G/422A/20300,,,,,400000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",212,Edificios y otras construcciones,21200,Edificios y otras construcciones,G/422A/21200,,,,,18000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",213,"Maquinaria, instalaciones y utillaje",21300,"Maquinaria, instalaciones y utillaje",G/422A/21300,,,,,14180.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",215,Mobiliario y enseres,21500,Mobiliario y enseres,G/422A/21500,,,,,13880.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",216,Equipos para procesos de información,21600,Equipos para procesos de información,G/422A/21600,,,,,2600.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22000,Ordinario no inventariable,G/422A/22000,,,,,14940.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22002,Material informático no inventariable,G/422A/22002,,,,,3040.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22100,Energía eléctrica,G/422A/22100,,,,,200000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22101,Agua,G/422A/22101,,,,,43120.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22102,Gas,G/422A/22102,,,,,89310.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22103,Combustible,G/422A/22103,,,,,271430.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22105,Productos alimenticios,G/422A/22105,,,,,805240.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22108,"Material deportivo, didáctico y cultural",G/422A/22108,,,,,8210.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22109,Otros suministros,G/422A/22109,,,,,237240.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22110,Productos farmacéuticos,G/422A/22110,,,,,4300.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22140,Lencería,G/422A/22140,,,,,3000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22141,Vestuario,G/422A/22141,,,,,30000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",222,Comunicaciones,22201,Postales,G/422A/22201,,,,,47420.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",223,Transportes,22300,Transportes,G/422A/22300,,,,,360200.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",224,Primas de seguros,22400,Edificios y locales,G/422A/22400,,,,,54700.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",224,Primas de seguros,22409,Otros riesgos,G/422A/22409,,,,,41000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",225,Tributos,22500,Locales,G/422A/22500,,,,,7700.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22700,Limpieza y aseo,G/422A/22700,,,,,12740.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22701,Seguridad,G/422A/22701,,,,,7150.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22704,"Custodia, depósito y almacenaje",G/422A/22704,,,,,216720.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/422A/22706,,,,,10000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22709,Otros,G/422A/22709,,,,,7140.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22782,Servicios de carácter informático,G/422A/22782,,,,,350000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",229,Gastos funcionamiento de centros docentes públicos,22900,Gastos de funcionamiento centros docentes públicos,G/422A/22900,,,,,3900000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/422A/23000,,,,,300000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23001,A personal laboral,G/422A/23001,,,,,15000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,3,GASTOS FINANCIEROS,33,DE DEPÓSITOS FIANZAS Y OTROS,339,Otros gastos financieros,33900,Otros gastos financieros,G/422A/33900,,,,,100000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,461,En materia de promoción y protección social,46162,Gestión de escuelas infantiles,G/422A/46162,,,JCCM/0000019594,MANT.ESCUELA INFANT.EE LOCAL 2014 (ORDEN,3000000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,481,En materia de promoción y protección social,48164,Escuelas infantiles,G/422A/48164,,,JCCM/0000019595,ORDEN MANT.ESC.INFANTIL 2014.ENTIDAD PIR,250000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,487,En materia educativa,48716,Conciertos educativos de infantil y primaria,G/422A/48716,,,JCCM/0000018144,CUIDADORES CONCERT. INFANTIL Y PRIMARIA,308700.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,487,En materia educativa,48716,Conciertos educativos de infantil y primaria,G/422A/48716,,,JCCM/0000000337,GASTOS FUNCIONAMIENTO INFANTIL-PRIMARIA,7984640.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y F.P.",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,487,En materia educativa,48716,Conciertos educativos de infantil y primaria,G/422A/48716,,,JCCM/0000000285,GASTOS VARIABLES DE INFANTIL Y PRIMARIA,1886750.0
