#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto fondos totales  2013
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000017780,CONSERVACIÓN MEDIOS PROPIOS TOLEDO,1500000.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000019047,"CR-AB-11-248 ACO. CM-320 P.K.13,3 A 24,5",200000.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000011808,CR-CG-06-02 Y CR-AB-10-227 CASAS IBAÑEZ,813800.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000011809,CR-CG-06-030 Y CR-CR-10-265 CR HORCAJO,1908800.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000011810,CR-CG-06-031 Y CR-CU-10-288 CU TRAGACETE,813800.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000011811,CR-CG-06-032 Y CR-GU-10-225 GU COGOLLUDO,1217250.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000011812,CR-CG-06-033 Y CR-TO-10-280 TO QUINTANAR,1320690.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000016484,CR-GU-09-215 GLORIETA FONTANAR,412670.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000019142,NO VALIDO,370780.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000019050,NO VALIDO,298900.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000019049,NO VALIDO,180000.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,617,Bienes destinados al uso general,61701,Infraestructuras y bienes destinados uso general,G/513B/61701,,,JCCM/0000019048,NO VALIDO,342700.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,619,Inmovilizado inmaterial,61909,Otro inmovilizado inmaterial,G/513B/61909,,,JCCM/0000017795,CV-SP-09-156 VII PLAN SEGURIDAD VIAL,22530.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,619,Inmovilizado inmaterial,61909,Otro inmovilizado inmaterial,G/513B/61909,,,JCCM/0000019143,PLAN AFOROS RED AUTONOMICA 2012-2013,210000.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,619,Inmovilizado inmaterial,61909,Otro inmovilizado inmaterial,G/513B/61909,,,JCCM/0000008642,"PLANES VIALES, AFOROS Y ASIST.TÉCNICAS",125000.0
17,FOMENTO,1703,DIRECCIÓN GENERAL DE CARRETERAS,17030000,DIRECCIÓN GENERAL DE CARRETERAS,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513B,CONSERVACIÓN Y EXPLOTACIÓN DE CARRETERAS,7,TRANSFERENCIAS DE CAPITAL,72,A ENTIDADES PÚBLICAS DE LA JUNTA,720,A empresas públicas de la Junta,72000,A empresas públicas de la Junta,G/513B/72000,,,JCCM/0000015057,CR-SP-08-020 CONV. SOCIEDAD CARRETERAS,4055770.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/513C/10000,,,,,62950.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/513C/12000,,,,,200150.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/513C/12001,,,,,67330.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/513C/12002,,,,,141400.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/513C/12003,,,,,146670.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/513C/12008,,,,,150770.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12009,Sustituciones,G/513C/12009,,,,,12870.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/513C/12100,,,,,349050.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/513C/12101,,,,,580280.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12102,Otros complementos,G/513C/12102,,,,,14240.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12109,Sustituciones,G/513C/12109,,,,,15490.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/513C/13002,,,,,19470.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/513C/13003,,,,,100170.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/513C/13004,,,,,15320.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/513C/13008,,,,,35540.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/513C/13101,,,,,18920.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13102,Otros complementos,G/513C/13102,,,,,4540.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/513C/16000,,,,,428260.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16001,Otras,G/513C/16001,,,,,19050.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22000,Ordinario no inventariable,G/513C/22000,,,,,9000.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22107,Impresos y efectos timbrados por tributos cedidos,G/513C/22107,,,,,26250.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22107,Impresos y efectos timbrados por tributos cedidos,G/513C/22107,1700,Tarjetas tacógrafo digital,,,210000.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22607,Oposiciones y pruebas selectivas,G/513C/22607,,,,,15000.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/513C/22706,,,,,220000.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/513C/23000,,,,,60000.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,4,TRANSFERENCIAS CORRIENTES,45,A COMUNIDADES AUTÓNOMAS,450,A comunidades autónomas,45000,A comunidades autónomas,G/513C/45000,,,JCCM/0000001712,CONVENIO ABONOS TRANSPORTE CONSORC. TTES,3315930.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,470,A empresas privadas,47000,A empresas privadas,G/513C/47000,,,JCCM/0000007990,TR-SP-05-001 TARJETA JOVEN DE TRANSPORTE,300000.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,475,En materia de promoción de sectores productivos,47532,Mantenimiento servicios líneas regulares viajeros,G/513C/47532,,,JCCM/0000010619,CIUDAD DIRECTO-PROTOCOLOS,128900.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,475,En materia de promoción de sectores productivos,47532,Mantenimiento servicios líneas regulares viajeros,G/513C/47532,,,JCCM/0000010743,CONCESION ADMINISTRATIVA SEÑORIO MOLINA,1070520.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,475,En materia de promoción de sectores productivos,47532,Mantenimiento servicios líneas regulares viajeros,G/513C/47532,,,JCCM/0000018993,CONTRATO SERV. TRANSPORTE VIAJEROS,610000.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,475,En materia de promoción de sectores productivos,47532,Mantenimiento servicios líneas regulares viajeros,G/513C/47532,,,JCCM/0000011650,INDEMN. IMPOSICION DE SERVICIO Y TARIFA,1687690.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,475,En materia de promoción de sectores productivos,47532,Mantenimiento servicios líneas regulares viajeros,G/513C/47532,,,JCCM/0000017885,INDEMNIZACIONES HOSPITALES,152900.0
17,FOMENTO,1704,VICECONSEJERÍA,17040000,VICECONSEJERÍA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,51,INFRAESTRUCTURAS BÁSICAS Y TRANSPORTES,513C,ORDENACIÓN E INSPECCIÓN DEL TRANSPORTE,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,608,Otro inmovilizado material,60800,Otro inmovilizado material,G/513C/60800,,,JCCM/0000000299,INSTALACION DE MARQUESINAS,575000.0
17,FOMENTO,1706,"D.G. DE VIVIENDA, URBANISMO Y PLANIFICAC TERRITORI",17060000,"D.G. DE VIVIENDA, URBANISMO Y PLANIFICAC TERRITORI",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,43,"ORDENACIÓN DEL TERRITORIO, URBANISMO Y VIVIENDA",431A,PROMOCIÓN DE LA VIVIENDA,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/431A/10000,,,,,59010.0
